lanes,is_intersection,is_two_way_street,bike_maneuver,vehicle_maneuver,maneuver_direction,sidewalk_climbs,running_red_light,drive_opposite_direction,bad_roundabout,driving_between_lanes,crossings_without_priority,is_bike_infringement,vehicle_speed_max,distance_min,bike_speed_max,level,real_risk
1,0,1,2,2,2,0,0,0,0,0,0,0,20.00023,3.121064,22.56246,0,1
3,0,1,2,2,3,0,0,0,0,0,0,0,51.99136,4.203462,7.672626,1,2
1,0,1,2,2,2,0,0,0,0,0,0,0,50.0,6.214901,23.83552,2,2
1,0,1,2,2,3,0,0,0,0,0,0,0,27.00087,1.363905,64.2208,2,1
2,0,1,2,2,3,0,0,0,0,0,0,0,32.35893,4.873494,8.609817,1,2
2,1,1,2,2,3,0,0,0,0,0,0,0,35.01369,0.0,14.87224,1,0
1,0,1,1,1,1,0,0,0,0,1,0,1,0.000182186,4.081112,5.233219,1,2
1,0,1,2,2,3,0,0,0,0,0,0,0,5.776631e-05,1.855568,32.68005,1,1
4,1,0,4,3,2,0,0,1,0,0,0,1,30.00009,5.40408,20.93395,1,2
1,0,1,2,2,2,0,0,0,0,0,0,0,20.00009,4.433927,8.30324,0,2
1,0,1,2,4,3,0,0,0,0,0,0,0,12.80083,0.9127784,14.758,1,1
1,1,1,3,2,3,0,0,0,0,0,0,0,10.72009,1.404196,13.26414,1,1
1,0,1,2,1,3,0,0,0,0,0,0,0,3.174738e-05,1.620348,26.0085,1,1
1,0,1,2,2,2,0,0,0,0,0,0,0,26.0002,1.745104,4.749548,2,1
2,1,1,4,4,3,0,0,0,0,1,0,1,50.0,0.0,16.23191,2,0
1,1,1,1,4,3,0,0,0,0,0,0,0,29.40559,2.685913,0.0001855098,1,2
4,1,0,2,3,3,0,0,0,0,0,0,0,20.0046,1.927283,13.46818,1,1
1,1,1,2,2,2,0,1,1,0,0,1,1,20.0,2.119049,16.62675,2,2
3,1,1,4,2,3,0,0,0,0,1,1,1,16.26408,7.037149,10.89404,1,2
2,0,1,2,2,3,0,0,0,0,0,0,0,31.14573,4.448368,34.06143,1,2
1,0,1,2,1,3,0,0,1,0,0,0,1,0.0001358231,5.119766,10.71532,1,2
1,0,1,4,4,2,1,0,1,0,0,0,1,26.02354,5.422633,11.09017,2,2
2,1,1,2,2,3,0,0,1,0,0,0,1,50.00005,5.980292,19.85044,2,2
4,1,0,4,4,3,0,0,0,0,0,0,0,14.56513,2.080823,12.92578,1,2
1,0,1,2,2,0,0,0,0,0,0,0,0,80.00001,2.160328,17.35402,1,2
4,1,0,1,3,2,0,0,1,1,0,0,1,30.00773,3.360855,4.991282,1,2
2,1,1,3,2,3,0,0,0,0,0,0,0,50.00004,2.020621,23.69288,2,2
1,0,1,2,2,2,0,1,1,0,0,1,1,15.80775,1.810894,19.12779,2,1
1,0,1,2,2,2,0,0,1,0,0,0,1,20.00022,1.830197,26.80618,0,1
1,0,1,2,2,2,1,0,0,0,0,0,1,50.00129,5.614929,12.85677,0,2
2,1,1,2,2,3,0,0,0,0,1,1,1,50.00192,3.343638,40.45595,2,2
1,0,1,2,2,3,0,0,1,0,0,0,1,0.0001349665,5.120282,23.0201,1,2
2,1,1,3,2,1,0,0,0,1,1,1,1,26.00004,4.016253,14.69761,2,2
1,0,1,2,2,2,0,0,0,0,0,0,0,40.00028,5.166955,19.36704,1,2
4,1,0,4,3,2,0,0,1,0,0,0,1,20.50483,2.087525,22.79765,1,2
1,0,1,2,2,2,1,0,1,0,0,0,1,24.8516,6.124585,14.50373,2,2
2,1,1,3,2,0,0,0,0,0,0,1,1,29.121,4.738309,8.259327,1,2
1,1,1,3,3,3,0,0,1,0,0,1,1,20.00001,0.6375132,11.62241,1,1
2,1,1,3,2,0,0,0,0,0,0,0,0,20.00156,2.896715,22.23337,1,2
4,1,0,4,3,2,0,0,1,0,0,0,1,30.00002,1.517011,29.58844,1,1
1,0,1,0,2,3,0,0,0,0,1,0,1,23.756,1.981104,5.603111,2,1
2,1,1,2,2,2,0,0,1,0,0,1,1,50.00104,2.274133,16.49491,2,2
1,1,1,1,4,0,0,0,0,0,0,0,0,20.83022,1.300138,5.399103,1,1
1,1,1,2,2,0,0,0,0,0,0,1,1,19.09694,7.69084,5.123091,1,2
1,0,1,0,2,3,0,0,0,0,1,0,1,50.00009,1.328243,6.817295,2,1
2,1,0,4,4,3,0,0,0,0,0,1,1,50.00108,3.752101,12.56843,2,2
2,0,1,2,2,3,0,0,0,0,0,0,0,50.00191,1.011421,10.8843,1,1
1,0,1,2,2,2,0,0,0,0,0,0,0,50.00138,5.381997,5.342178,0,2
1,1,1,3,1,1,1,0,0,0,1,1,1,0.0001147831,6.896811,9.212127,1,2
2,0,1,0,2,3,0,0,1,0,0,0,1,20.00854,0.5551708,7.245728,0,1
1,1,1,2,2,2,0,0,0,0,0,0,0,11.90404,8.432524,23.83552,2,2
1,1,1,2,2,0,0,0,0,0,0,0,0,50.00001,6.780416,0.03323637,2,2
1,1,1,1,1,3,0,0,0,0,0,0,0,21.78008,2.592984,0.0003773956,1,2
1,1,1,2,1,2,0,1,0,0,0,1,1,0.0001129093,4.21433,21.66208,2,2
1,0,1,2,2,2,0,0,1,0,0,0,1,31.00023,1.629869,28.44693,0,1
1,1,1,2,2,0,1,0,1,0,0,0,1,39.09199,4.680725,8.623292,1,2
1,0,0,2,1,2,0,0,1,0,0,0,1,7.318493e-05,2.02803,29.84399,1,2
1,0,1,2,1,3,0,0,0,0,0,0,0,8.860356e-05,1.490717,26.0086,1,1
1,0,1,2,2,2,1,0,1,0,0,0,1,42.99878,6.952616,10.59129,1,2
1,1,1,1,4,0,0,0,0,0,0,0,0,37.9031,2.351684,0.0008887351,1,2
1,0,1,2,2,2,1,0,0,0,0,0,1,4.636174,5.71069,12.94778,2,2
2,1,1,2,2,3,0,0,0,0,0,0,0,50.00819,2.934894,11.62121,1,2
1,0,1,2,2,2,0,0,1,0,0,0,1,23.00015,1.727848,11.74222,1,1
1,1,1,2,4,3,0,0,0,0,0,0,0,30.07314,5.057325,12.98494,2,2
2,1,1,2,2,3,0,0,0,0,0,1,1,36.00672,5.299904,9.246505,2,2
1,0,1,2,1,3,0,0,0,0,0,0,0,17.06204,6.808684,0.01002812,1,2
2,0,1,2,2,3,0,0,0,0,0,0,0,52.784,1.310361,13.1256,1,1
2,1,1,4,2,0,0,0,0,0,0,1,1,50.00002,1.328283,10.82946,1,1
1,0,1,2,1,0,1,0,1,0,1,0,1,9.359879,1.793669,12.15083,1,1
2,1,1,2,2,3,0,0,0,0,0,0,0,12.96006,2.610451,33.96843,1,2
1,0,1,2,2,3,0,0,0,0,1,1,1,50.0,0.0,8.717825,2,0
2,0,1,2,2,3,0,0,0,0,0,0,0,23.18205,5.656784,15.00462,1,2
1,0,1,2,2,3,0,0,0,0,0,0,0,50.00001,1.806407,25.04159,2,1
1,0,1,2,2,3,0,0,0,0,0,0,0,20.00031,0.2887599,56.37925,0,1
1,0,1,0,2,2,1,0,1,0,0,0,1,42.82774,6.043036,3.256946,2,2
1,0,1,1,4,3,1,0,0,0,0,0,1,30.54274,5.515312,3.109121,1,2
2,0,1,2,2,2,1,0,1,0,0,0,1,18.84554,3.124404,26.3329,0,2
2,0,1,2,2,2,0,0,0,0,0,0,0,50.01272,3.841183,14.95477,1,2
2,1,0,3,1,2,0,0,1,1,0,0,1,0.004899537,4.653866,24.65013,0,2
1,0,1,2,2,2,0,0,1,0,1,0,1,45.37027,1.712923,17.96035,2,1
1,0,1,2,2,3,0,0,0,0,0,0,0,50.00119,1.560313,6.822862,0,1
1,1,1,2,1,2,0,1,0,0,0,1,1,5.059236e-05,5.713307,44.69781,1,2
3,1,1,1,1,3,0,0,0,0,0,0,0,25.46,5.27185,5.197505,0,1
2,1,1,2,2,3,0,0,0,0,0,1,1,26.47927,6.255736,18.3602,2,2
2,0,1,2,2,3,0,0,0,0,0,0,0,54.80156,2.927513,13.49894,1,2
2,1,1,3,4,3,0,0,1,0,1,1,1,30.00001,7.83446,21.37301,1,2
3,1,0,4,4,3,1,0,0,1,1,1,1,20.72569,2.253516,11.43713,2,2
2,0,1,2,2,3,0,0,0,0,0,0,0,50.00192,2.110101,26.13785,1,2
1,1,1,2,1,1,0,1,1,0,0,1,1,0.0001515094,3.19251,13.61779,2,2
1,0,1,2,2,2,0,0,1,0,0,0,1,20.0002,1.837322,15.98271,1,1
2,0,1,2,2,3,0,0,0,0,0,0,0,46.56695,6.190373,9.568223,1,2
2,0,1,2,1,3,0,0,0,0,0,0,0,5.123481e-05,6.415564,7.187798,2,2
2,0,1,2,2,2,0,0,1,0,0,0,1,29.00047,1.197559,26.07469,2,1
2,1,1,3,2,3,0,0,0,0,0,1,1,50.00201,1.049979,16.00713,1,1
1,1,1,2,2,2,0,0,0,0,0,1,1,2.976651e-05,7.367907,14.18237,1,2
3,1,1,4,2,0,0,0,0,0,1,0,1,20.01479,3.122106,10.77883,0,2
1,1,1,1,4,0,0,0,1,0,0,0,1,12.71056,2.152339,1.910521,1,2
1,0,1,2,2,3,0,0,0,0,0,0,0,50.00085,5.581521,36.807,1,2
1,1,1,2,2,3,1,0,1,0,0,0,1,0.0001678917,5.19581,10.43822,1,2
2,0,1,2,2,2,0,0,1,0,0,0,1,50.00842,1.710617,4.285669,0,1
1,0,1,2,2,3,0,0,0,0,0,0,0,50.00018,1.643236,13.23148,1,1
2,1,1,3,2,1,0,0,0,0,1,1,1,3.541665,7.214973,10.32965,2,2
1,0,1,2,2,2,0,0,1,0,0,0,1,2.211074e-05,5.16848,23.60858,1,2
2,1,0,3,3,2,1,0,1,1,0,1,1,30.00001,6.468579,16.10828,1,2
1,1,1,4,1,1,0,1,1,0,1,1,1,0.000156649,5.533176,15.39602,0,2
1,0,1,2,2,2,0,0,0,0,1,0,1,10.03665,4.380845,16.58311,2,2
4,1,0,4,3,2,0,0,1,0,0,0,1,20.39241,5.444965,18.85498,1,2
1,1,1,2,1,0,1,0,1,0,0,1,1,49.9995,6.830923,3.642486,1,2
1,1,1,0,1,1,0,1,1,0,0,1,1,6.69303,3.753636,7.12232,2,2
1,1,0,4,2,3,0,0,0,0,0,1,1,12.13292,0.0,41.05727,1,0
1,0,1,2,2,3,0,0,0,0,0,0,0,20.00023,0.5991352,52.15627,0,2
1,0,1,2,2,2,0,0,0,0,0,0,0,46.12801,2.64922,18.50788,0,2
2,0,1,2,2,3,0,0,0,0,0,0,0,25.00208,4.884309,7.635739,1,2
4,1,0,0,3,3,0,0,0,0,1,0,1,30.00001,5.686287,5.252449,1,2
1,1,1,4,4,3,1,0,0,0,0,0,1,50.00001,6.313812,6.597425,2,2
1,0,0,3,2,2,1,0,1,0,1,1,1,50.00931,4.753128,18.07402,1,2
2,1,1,1,2,0,0,0,0,0,0,0,0,18.23151,6.849799,0.006765178,2,2
2,0,1,2,2,3,0,0,0,0,0,0,0,9.245821e-05,7.187173,11.43015,1,2
4,1,0,4,3,2,0,0,1,0,0,0,1,19.99978,5.355063,21.78961,1,2
2,0,1,2,2,2,0,0,1,0,0,0,1,50.00125,1.791041,38.59484,1,1
2,1,0,4,3,2,0,0,1,1,0,0,1,30.00175,0.8628371,10.00609,0,1
1,0,1,3,1,3,0,0,0,0,1,1,1,6.41372e-05,6.97155,6.191349,2,2
1,0,1,2,2,3,0,0,0,0,0,1,1,40.9516,0.0,18.93035,2,0
1,1,1,3,1,0,1,0,1,0,0,0,1,8.424782,4.9775,17.90913,2,2
1,1,1,4,2,1,0,1,0,0,0,1,1,24.19316,3.496152,38.89234,2,2
3,0,1,2,2,3,0,0,0,0,0,0,0,78.28392,5.207708,16.56352,0,1
1,0,1,2,2,3,0,0,0,0,0,0,0,37.00026,5.670095,24.65099,1,2
1,0,1,0,2,3,1,0,0,0,0,0,1,39.76426,4.680504,5.763342,1,2
1,0,0,2,1,3,0,0,0,0,0,0,0,0.0001649472,4.118973,29.78021,2,2
4,1,0,3,3,1,0,0,0,0,1,0,1,25.00016,3.817748,6.022299,1,2
1,1,1,1,3,0,0,0,1,0,1,0,1,10.42232,4.369347,8.534324,1,2
4,1,0,4,3,2,0,0,1,0,0,0,1,20.00749,5.328807,20.13839,1,2
1,1,1,4,2,3,0,0,0,0,0,0,0,29.01331,8.812352,24.35876,2,2
2,1,1,2,4,1,0,0,0,0,0,0,0,12.49118,4.503767,12.07869,2,2
4,1,0,1,3,1,1,0,0,0,1,0,1,30.0004,0.0,6.591522,1,0
3,0,1,2,2,3,0,0,0,0,0,0,0,45.00856,1.536109,9.957873,1,1
1,0,1,2,4,3,0,0,0,0,0,1,1,12.64998,0.0,12.40894,2,0
1,1,1,2,2,2,0,0,0,0,0,0,0,32.00005,6.678026,26.2813,1,2
1,1,1,3,4,0,1,1,1,0,1,1,1,60.0,3.549091,1.761635,2,2
3,1,1,4,4,3,0,0,0,0,0,1,1,15.42018,0.5197635,64.33054,1,1
2,0,1,2,2,3,0,0,0,0,0,0,0,50.0,1.35305,14.71268,1,1
1,0,1,2,2,3,0,0,0,0,0,0,0,20.00015,2.522744,7.326094,1,2
1,1,1,2,1,3,0,0,0,0,0,0,0,8.976063,5.390983,3.176089,1,2
1,0,1,2,3,2,0,0,1,1,0,1,1,30.01368,2.193968,16.38362,2,2
1,1,1,0,4,1,0,1,1,0,0,1,1,7.97045,0.0,6.815312,2,0
1,1,1,2,1,1,1,0,0,0,0,0,1,25.00101,5.624363,18.50254,0,2
2,1,1,4,2,0,0,0,0,0,0,0,0,15.48603,8.574341,81.84673,0,2
2,1,1,3,2,0,0,0,0,0,0,1,1,0.002712768,3.422203,16.13215,1,2
1,0,1,2,2,2,0,0,1,0,0,0,1,50.0,1.455985,21.54522,0,1
2,1,1,2,4,0,0,0,0,0,0,1,1,14.31591,6.106577,18.03533,2,2
1,1,1,3,2,0,0,1,1,0,0,1,1,6.44802,6.834955,8.524698,1,2
2,1,0,3,1,2,0,1,1,0,1,1,1,0.003071395,4.96958,28.32052,2,2
3,0,1,2,2,3,0,0,0,0,0,0,0,67.55263,3.42697,10.23844,1,2
2,1,1,3,2,0,0,0,0,0,0,1,1,4.108164,2.587757,16.13215,1,2
1,0,1,2,2,2,0,0,0,0,0,0,0,50.00043,5.265919,28.73266,1,2
1,0,1,2,2,2,0,0,1,0,0,0,1,34.01216,5.155729,8.604734,1,2
2,0,1,2,2,2,0,0,1,0,0,0,1,50.00105,4.630205,18.90675,0,2
2,0,1,2,2,3,0,0,0,0,0,0,0,50.00008,6.399239,16.15784,2,2
1,0,1,2,2,3,0,0,0,0,0,0,0,0.0001783314,2.057269,33.1998,1,2
4,1,0,3,3,0,0,0,1,1,1,1,1,22.52984,6.635488,9.768158,1,2
1,0,0,2,3,3,0,0,0,0,0,0,0,30.00034,2.208383,14.94016,2,2
2,1,1,1,4,3,0,0,0,0,1,1,1,2.97905,0.0,7.823426,2,0
1,0,1,2,2,3,0,0,0,0,0,0,0,50.0011,1.614571,22.54265,2,1
1,1,1,0,1,1,0,1,1,0,0,1,1,7.560114,1.59996,7.12232,2,1
4,1,0,4,3,2,0,0,1,0,0,0,1,16.37862,5.644994,15.49128,1,2
1,0,1,2,2,3,1,0,0,0,0,0,1,43.68519,7.204242,10.01568,2,2
2,0,1,2,2,2,0,0,1,0,0,0,1,50.00033,1.661471,34.61426,1,1
2,1,0,3,1,2,0,0,1,1,0,1,1,0.0006657312,0.6290827,16.31321,0,1
1,0,1,0,2,3,1,0,0,0,0,0,1,30.01077,5.61196,7.088394,1,2
3,1,1,4,2,3,0,0,0,0,1,1,1,80.00076,4.812217,15.93637,1,2
1,1,1,3,2,2,0,0,0,0,0,0,0,28.44526,6.171619,27.81021,1,2
1,0,1,2,1,2,0,0,1,0,0,0,1,6.734153,1.308438,14.15683,2,1
2,1,1,3,3,3,0,0,1,0,1,1,1,0.003541037,1.340578,21.78224,1,1
2,1,1,3,2,2,0,0,0,0,0,0,0,50.0,1.603046,24.76672,1,1
4,1,0,1,3,1,1,0,0,0,1,0,1,30.00023,0.933466,6.852471,1,1
1,0,1,2,2,2,0,0,0,0,0,0,0,50.00064,3.196806,44.40586,2,2
2,0,1,2,2,3,0,0,0,0,0,0,0,39.90752,0.9737997,13.42967,1,1
1,0,0,2,3,3,0,0,0,0,0,0,0,30.00001,6.211728,29.2971,2,2
2,1,0,3,1,3,0,0,0,1,0,1,1,2.390251e-05,5.707759,14.85531,0,2
3,0,1,2,2,3,0,0,0,0,1,0,1,80.01029,1.203345,24.26396,1,1
2,1,1,4,4,3,0,0,0,0,1,0,1,50.00002,0.0,6.234187,2,0
2,0,1,4,3,2,0,0,0,0,0,0,0,29.0,6.612085,23.01607,1,2
1,0,1,2,2,2,0,0,0,0,0,0,0,27.12589,4.62812,9.834285,1,2
2,0,1,2,2,2,1,0,1,0,0,0,1,20.00062,6.01318,21.67414,0,2
2,0,1,2,2,2,0,0,0,0,1,0,1,50.00421,3.642328,43.35343,2,2
4,1,0,4,4,3,0,0,0,0,0,0,0,14.48742,3.625418,12.36249,1,2
4,1,0,3,3,3,0,0,0,0,0,0,0,30.00008,5.409708,12.43928,1,2
2,1,1,1,2,3,0,0,0,0,0,0,0,17.84678,5.650784,11.45181,2,2
1,1,1,1,1,3,0,0,0,0,0,0,0,1.729242e-05,5.574161,0.02349037,1,2
1,1,1,3,2,3,0,0,0,0,0,0,0,60.00011,6.726676,9.830256,2,2
1,0,1,2,2,3,0,0,1,0,0,0,1,20.00002,5.69086,13.42517,2,2
1,0,1,2,1,3,0,0,0,0,0,0,0,0.2001176,1.340579,24.85993,1,1
2,0,1,2,2,3,0,0,0,0,0,0,0,37.05067,4.362422,15.32447,1,2
1,0,1,4,2,1,0,0,0,0,1,1,1,11.99933,5.848612,16.57654,2,2
2,0,1,2,2,3,0,0,0,0,0,0,0,47.00106,1.341177,37.40944,1,1
2,0,1,2,2,3,0,0,0,0,0,0,0,24.99993,0.7802846,8.132678,1,1
2,1,1,3,1,3,0,0,0,0,1,1,1,16.84956,3.047668,10.90471,2,2
1,1,1,4,1,2,0,0,0,0,0,0,0,12.06016,2.333802,23.55232,1,2
1,1,1,3,3,2,0,0,0,0,0,0,0,26.0,7.016303,12.4038,1,2
1,1,1,2,3,1,0,1,0,0,0,1,1,9.850788e-06,5.515821,44.13545,1,2
4,1,0,4,3,2,0,0,1,0,0,0,1,22.14096,5.789398,19.43959,1,2
3,0,1,2,2,3,0,0,0,0,1,0,1,80.00053,4.536828,24.47388,1,2
1,0,1,2,1,3,0,0,1,0,0,0,1,5.744508e-05,5.466767,11.51777,1,2
4,1,0,4,3,2,0,0,1,0,0,0,1,20.00471,3.742417,11.53746,1,2
1,1,1,1,4,0,0,0,1,0,1,0,1,32.73492,0.5689363,2.858733,1,1
1,1,1,2,1,3,0,1,1,0,0,1,1,0.0001343776,1.351094,34.47849,0,1
1,0,1,2,3,3,0,0,0,0,0,0,0,30.00023,7.87953,34.70918,2,2
1,0,1,2,1,0,1,0,1,0,0,0,1,6.551659,0.0,11.99656,1,0
1,1,1,2,2,2,0,1,0,0,0,0,1,20.00018,5.48171,14.04345,0,2
2,1,0,3,2,2,0,0,1,0,0,0,1,30.00002,8.469843,24.8013,0,2
4,1,0,3,3,3,0,0,0,0,0,0,0,20.57961,3.493967,21.14693,1,2
2,1,0,3,4,3,0,0,1,1,0,1,1,0.0003460625,3.534414,23.03454,1,2
1,0,1,2,1,2,0,1,0,0,0,1,1,9.138748e-05,0.6047375,15.7962,0,1
2,1,1,2,2,2,1,0,1,0,0,0,1,35.47182,1.584591,11.887,2,1
1,0,1,2,2,3,0,0,0,0,0,0,0,43.15286,0.008258224,16.92282,2,1
1,0,1,2,2,3,0,0,0,0,0,0,0,20.00021,1.587782,7.776843,1,1
2,0,1,2,1,3,0,0,0,0,0,0,0,1.073309e-06,1.578433,11.33531,2,1
1,0,1,2,2,2,0,0,0,0,0,0,0,20.00023,3.093864,23.34157,0,1
4,1,0,4,3,2,0,0,1,0,0,0,1,20.0,5.421266,29.03815,1,2
2,0,1,1,2,3,0,0,0,0,1,0,1,20.00436,1.763567,5.068513,2,1
2,0,1,2,2,3,0,0,0,0,0,0,0,24.87421,6.343394,21.94238,2,2
2,0,1,2,2,3,0,0,0,0,0,0,0,25.00079,4.755923,8.913473,1,2
1,0,1,2,2,2,0,0,0,0,0,0,0,17.51915,5.096614,15.57647,1,2
2,0,1,2,2,3,0,0,0,0,0,0,0,3.292519e-05,2.470932,14.64967,1,2
1,0,1,2,2,2,0,0,0,0,0,0,0,20.00025,2.963783,24.77416,0,2
1,0,1,2,2,2,1,0,0,0,0,0,1,19.9668,6.280953,11.2023,0,1
2,0,1,2,2,2,0,0,0,0,0,0,0,50.0,6.731462,14.52539,1,2
1,0,1,2,1,3,1,0,0,0,0,0,1,1.402667e-05,7.131481,27.64297,0,2
1,1,1,2,4,3,0,0,0,0,0,1,1,6.81758,5.559673,12.54182,1,2
2,1,1,3,2,1,0,0,1,0,1,1,1,20.00031,0.0,12.28,1,0
2,1,1,3,2,2,0,0,1,0,1,0,1,22.0,5.072893,8.881489,2,2
1,1,1,2,1,3,0,1,0,0,0,1,1,0.0001703009,3.121782,51.18437,0,2
1,0,1,2,2,3,0,0,0,0,0,0,0,49.99998,8.576061,37.77723,2,2
1,1,1,3,2,2,0,0,0,0,0,0,0,27.00006,2.026998,16.84848,0,2
1,0,1,2,2,2,0,0,0,0,0,0,0,2.976651e-05,6.113981,14.70164,1,2
1,1,1,2,1,0,0,0,1,0,0,1,1,3.196152e-05,9.44697,28.37526,0,2
4,1,0,3,3,3,0,0,0,0,0,0,0,30.00014,4.809757,21.76555,1,2
4,1,0,2,3,3,0,0,0,0,0,0,0,30.03285,2.812221,22.55225,1,2
1,0,0,2,1,2,0,0,1,0,0,0,1,3.918901e-05,5.40303,21.58191,1,2
2,0,1,2,2,3,0,0,0,0,0,0,0,50.00017,6.128267,38.58723,1,2
1,0,1,2,2,2,0,0,0,0,0,0,0,20.00046,2.885789,25.84413,0,2
1,0,1,2,2,2,0,0,1,0,0,0,1,20.00019,2.033168,14.85891,1,2
1,1,1,4,1,1,0,0,0,0,0,0,0,3.960143,4.300378,20.70237,1,2
1,0,1,2,1,3,0,0,0,0,0,0,0,18.43453,6.343279,0.004100181,1,2
1,0,1,1,2,3,0,0,0,0,0,0,0,50.00004,1.468676,0.001503394,2,1
2,1,1,1,2,0,0,0,0,0,0,0,0,25.09967,2.250866,5.657217,2,2
1,0,0,2,1,2,0,0,1,0,0,0,1,4.679124e-05,1.817939,24.55734,1,1
1,1,1,2,4,3,0,1,0,0,0,1,1,12.96223,1.825084,44.62574,0,1
1,0,1,2,2,2,0,0,0,0,0,0,0,50.00049,3.962916,6.224582,0,2
4,1,0,1,3,0,1,0,0,0,0,0,1,14.55516,6.739284,3.246121,1,2
2,0,1,2,4,3,0,0,0,0,0,0,0,14.16202,6.222325,17.74594,1,2
2,0,1,2,1,3,0,0,0,0,0,0,0,0.0001502781,5.206514,8.638638,2,2
2,0,1,2,2,3,0,0,0,0,0,0,0,50.00148,6.174323,30.6338,1,2
1,0,1,2,2,2,0,0,0,0,0,0,0,50.00146,2.092142,5.474093,0,2
2,1,1,4,2,2,0,0,0,0,1,0,1,50.01273,4.009792,11.27868,2,2
2,1,1,3,2,2,0,0,0,0,0,1,1,13.11953,1.844335,56.95863,2,1
2,1,1,2,4,3,0,0,0,0,0,0,0,22.35197,5.099034,11.54398,1,2
1,0,1,1,4,3,1,0,0,0,0,0,1,25.91984,5.852975,4.157731,1,2
2,1,1,3,3,3,0,0,1,0,1,1,1,18.07687,5.153656,20.71945,1,2
3,0,1,4,2,3,0,0,0,1,1,0,1,80.00568,4.324267,49.14827,0,1
2,1,0,2,2,2,1,0,1,1,0,0,1,30.00003,6.017946,23.75787,0,2
1,0,1,2,2,1,1,0,1,0,1,0,1,7.919252,6.740882,2.836377,1,2
3,0,1,2,1,2,0,0,0,0,1,0,1,2.634015e-05,4.66947,41.93904,2,2
4,1,0,4,3,2,0,0,1,0,0,0,1,27.09364,2.360938,20.26416,1,2
2,0,1,2,2,3,0,0,0,0,0,0,0,50.00016,0.8633423,20.81854,1,1
1,1,1,0,4,1,0,1,1,0,0,1,1,12.5684,0.0,6.815312,2,0
1,0,1,2,2,3,0,0,1,0,0,0,1,20.00007,7.504098,20.07594,2,2
1,0,1,2,1,3,0,0,0,0,0,0,0,0.0001693907,1.236731,24.85993,1,1
1,0,1,2,2,2,0,0,1,0,0,0,1,50.00006,2.162666,17.05631,1,2
1,0,1,2,2,2,0,0,0,0,0,0,0,20.00007,2.963273,21.69026,0,1
1,1,1,4,4,3,0,0,0,0,0,1,1,3.4761,2.298731,24.55052,1,2
2,0,1,4,2,3,0,0,0,0,1,0,1,48.18239,6.699774,10.00334,2,2
2,1,1,1,2,0,0,0,0,0,0,0,0,28.4906,4.298597,0.01534373,2,2
1,0,1,2,2,2,1,0,0,0,0,0,1,0.3463089,6.696582,12.94778,2,2
1,0,1,2,2,2,0,0,0,0,0,0,0,48.37311,6.167983,20.98188,1,2
2,0,1,3,2,1,0,0,0,0,1,0,1,70.00278,0.848242,7.098478,2,1
1,0,1,2,4,3,0,0,0,0,0,0,0,10.32396,4.54198,6.779294,2,2
3,1,1,1,4,3,0,0,0,0,0,0,0,14.78832,2.86427,0.8376486,0,2
1,1,1,2,1,3,0,0,0,0,0,0,0,9.984846,5.029871,7.86696,1,2
2,0,1,2,2,3,0,0,0,0,0,0,0,24.00023,2.473222,23.4835,1,2
2,1,1,3,2,0,0,0,0,0,1,1,1,12.01817,6.300478,10.90471,2,2
1,1,1,2,1,1,0,0,0,0,0,0,0,9.593811e-05,9.445005,15.69373,1,2
4,1,0,3,3,0,0,0,0,1,1,1,1,30.00008,2.877769,11.49706,1,2
2,0,1,3,2,3,0,0,0,0,1,0,1,38.34265,6.733361,11.38604,1,2
2,0,1,3,2,2,0,0,1,0,1,0,1,27.13388,1.365464,22.32441,1,1
1,0,1,2,2,2,0,0,0,0,0,0,0,50.00151,4.453006,5.13952,0,2
2,1,0,2,3,1,1,0,0,0,0,0,1,30.00001,1.564962,4.585427,1,1
2,0,1,0,2,3,0,0,0,0,0,0,0,37.00001,1.032668,16.73246,2,1
1,1,1,1,4,3,0,0,0,0,0,0,0,11.36808,7.895635,0.0002296242,1,2
1,1,1,1,4,3,0,0,0,0,0,0,0,49.99998,5.119421,0.002333051,1,2
4,1,0,4,3,2,0,0,1,0,0,0,1,30.0022,5.132099,22.34967,1,2
4,1,0,3,3,3,0,0,0,0,0,0,0,52.4535,5.471432,19.623,1,2
1,0,1,2,2,2,1,0,0,0,0,0,1,20.00001,0.2273132,28.04919,2,1
1,0,1,0,2,3,1,0,0,0,0,0,1,45.00014,6.310286,54.58307,2,2
2,1,1,3,2,1,0,0,0,0,1,1,1,33.10378,3.542941,7.823426,2,2
3,1,1,2,2,0,0,0,0,0,0,1,1,78.12938,3.988323,52.68736,2,2
2,0,1,2,1,3,0,0,0,0,0,0,0,5.530361e-05,5.122642,10.22266,2,2
3,1,1,2,2,3,0,0,0,0,0,0,0,66.28924,4.641396,30.35806,2,2
2,0,1,2,2,2,0,0,1,0,0,0,1,20.0,5.685567,10.44162,1,2
2,0,1,2,2,3,0,0,0,0,0,0,0,50.00158,2.179562,23.45181,1,2
2,0,1,2,2,3,0,0,0,0,0,0,0,13.69595,0.9205782,19.01652,1,1
2,0,1,2,2,2,0,0,1,0,0,1,1,30.58868,1.112473,2.510273,0,1
2,0,1,2,2,3,0,0,0,0,0,0,0,44.35064,6.860246,9.849735,1,2
2,0,1,2,2,2,0,0,1,0,0,0,1,33.00264,5.644011,15.78269,0,2
1,1,1,1,1,3,0,0,0,0,0,0,0,50.00001,2.585699,4.416194,1,2
